,speaker,statement,kaigi_id,teirei_id,giin_id,city_name,jiscode,num_votes,name,name_senkyo,kana,age,gender,title,new_and_old,party,kaiha,gicho,gicho_sub,kansa,shicho_or_giin
10,清水正樹,奥村議員。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
11,奥村恭弘,ありがとうございます。ただいま申されました内容につきましては、スポーツ振興計画のちょうど2ページのところにですね、市民、地域、事業者等の行動指針というところで述べていただいている内容だと思っておりますし、指針を出していただいて計画を進めていくというですね、筋の通ったというか、系統立てた話を、今、いただいたというふうに思っているところでもございます。今回のスポーツ基本法における変更点は、当該市におけるスポーツの振興に係る体制の整備を図るため、これまでの体育指導委員からスポーツ指導委員へと名称が変更となり、これまでの住民に対して行っていただいておりましたスポーツの実技の指導、その他のスポーツに関する指導並びに助言を行うことに加えて、スポーツの推進のための事業の実施に係る連絡調整の役割を果たすことが求められていることになります。これは、法の32条に記載されていたと思います。3点目といたしまして、体育指導委員からスポーツ推進委員へ役割を付加される内容について、どのように市民の皆さんに周知徹底し、スポーツ推進委員の方々に役割を担ってもらうのか、お伺いいたします。,2011120925206,125206201111,,草津市,25206.0,2337.573,奥村恭弘,奥村 やすひろ,オクムラ　ヤスヒロ,47.0,男,,現職,無所属,市民派クラブ,,,,0.0
12,清水正樹,利倉教育部長。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
13,利倉章,体育指導委員からスポーツ推進委員へ役割が付加される内容についてでございますが、新たに付加されました「スポーツの推進のための事業の実施に係る連絡調整」の役割は、既に本市のスポーツ推進委員の皆様には、地域のスポーツイベント等で十分担っていただいておりますが、今後とも市と地域とのパイプ役として、さらに御活躍をいただきたいと考えております。スポーツ推進委員協議会では、広報誌「ステップ」や活動報告誌「あゆみ」を地域へ配布されておりますので、これらを活用するとともに、広報くさつなどを通して、スポーツ推進委員への名称変更や役割などについて市民の皆様に周知をしてまいりたいと考えております。,2011120925206,125206201111,,,,,,,,,,,,,,,,,
14,清水正樹,奥村議員。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
15,奥村恭弘,次でございます。4点目といたしまして、大きく生まれ変わった、このスポーツ基本法の趣旨・理念を多くの人たちに知ってもらうことが必要であると思います。教育現場である中学校の授業の中などにおいて説明することも方法の一つであると考えますが、所見をお伺いいたします。,2011120925206,125206201111,,草津市,25206.0,2337.573,奥村恭弘,奥村 やすひろ,オクムラ　ヤスヒロ,47.0,男,,現職,無所属,市民派クラブ,,,,0.0
16,清水正樹,利倉教育部長。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
17,利倉章,スポーツ基本法の趣旨・理念を中学校の授業などで説明することについてでございますが、現在のところ、まだ中学校の授業計画の中にはスポーツ基本法を取り扱う計画はございませんが、保健の授業の中でスポーツ推進の意義を学習するときなどに、必要に応じて法律の趣旨や理念に触れることは有用であると思いますので、校長会等を通じて教員への啓発に努めてまいりたいと思っております。,2011120925206,125206201111,,,,,,,,,,,,,,,,,
18,清水正樹,奥村議員。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
19,奥村恭弘,この内容につきましてはですね、やはりこれからの将来を担っていただける生徒の皆さんにですね、ぜひとも法律という部分でスポーツをしっかりと皆さんでやっていこうということが国が定めたわけでありますので、こういった方針についても伝えさせていただくですね、そんな機会の中で、ぜひとも今後ですね、お願いしたいというふうに思っているところでもございます。草津市スポーツ振興計画では、1、スポーツの実施率の向上と健康な推進について、2、子どもの体力向上とスポーツ活動の継続、3、効率的・効果的なスポーツ事業の展開、4、スポーツ情報の推進、5、スポーツ振興支援のための人材育成、6、スポーツによる地域コミュニティの強化、7、スポーツ資源の充実と新たな運営のシステムの構築の施策ということで、七つの柱がうたわれているわけでございます。施策七つの柱からお伺いいたします。5点目といたしまして、子どもの体力向上とスポーツ活動の継続、各機関における取り組みの推進について、中学校において中学校体育部活動推進事業におけるスペシャリスト活用事業の実施によって、体育部の活動の能力向上を図りますというふうになっているわけでございますけれども、これまでの実施状況と評価、今後の進め方について、お伺いいたします。,2011120925206,125206201111,,草津市,25206.0,2337.573,奥村恭弘,奥村 やすひろ,オクムラ　ヤスヒロ,47.0,男,,現職,無所属,市民派クラブ,,,,0.0
20,清水正樹,利倉教育部長。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
21,利倉章,中学校体育部活動におけるスペシャリスト活用事業についてでございますが、スペシャリスト活用事業の実施状況といたしましては、事業開始当初の平成20年度から22年度までの3年間で13件の申請を受けまして、草津市内の全中学校において実施をされ、子供たちの技能面、精神面の指導において成果があったとの報告を受けております。しかしながら、この事業に対する申請は減少傾向にございまして、今年度は2校となっております。これは、外部指導者による専門的指導が必要な部活動が限られていることと、あわせまして、同じ趣旨の事業が県教育委員会や県体育協会によって実施されていることが理由と思われます。したがいまして、この事業につきましては、当初の目的を一定達成したと判断をし、今年度をもって廃止させていただきたいと考えております。今後は、県教育委員会の運動部活動指導者活用事業や県体育協会の「スポーツ指導者ＮＥＴしが」などの事業を活用しながら、中学校体育部活動のさらなる充実に努めてまいりたいと考えております。,2011120925206,125206201111,,,,,,,,,,,,,,,,,
22,清水正樹,奥村議員。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
23,奥村恭弘,この内容については、私もずうっとこれまで言ってきたんですが、支援をいただくことがですね、やっぱり必要だというのと、あとは、それのもとになる部活動が中学校の中で減ってきているという現状があると思っています。それは、学校の先生が新たに部活動をしようと思っても、そこに部活動ができないという現状と、当然ながら指導する先生がいらっしゃらないということで、もともとのですね、活動する部活動がなくなってきていると。だからようけですね、こういう活用ができないようになってきたんじゃないかという私は背景だと思って分析をしているところでもございます。施策としては、平成23年度に、これから今後なくなっていくということでお話をちょうだいしましたけれども、私としては、こういう何とかやりたいという、部活動をしたいという芽を摘まないような施策が、私は市には必要じゃないかなというふうに思っているところであります。当然ながら、県や県の教育委員会が、そういったものを用意しておりますけれども、やはりスポーツ基本法の中でも書かれております市独自がやる施策の必要性というのもですね、またもう一度、今後、検証いただければありがたいなというふうに思っていますので、ぜひともよろしくお願いいたします。次、6点目といたしまして、3、効率的・効果的なスポーツ事業の展開、高校や大学等の高等教育機関との連携強化、高校や大学等の専門機関との教育・研究における連携や体育部部活動や体育科への学生指導の活用、サービスラーニングによる学生と地域の交流など、事業展開や人材育成のために連携強化を図りますとなっておりますが、これまでの実施状況と評価、今後の進め方についてお伺いをいたします。,2011120925206,125206201111,,草津市,25206.0,2337.573,奥村恭弘,奥村 やすひろ,オクムラ　ヤスヒロ,47.0,男,,現職,無所属,市民派クラブ,,,,0.0
24,清水正樹,利倉教育部長。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
25,利倉章,"高校や大学等の高等教育機関との連携強化についてでございますが、今年度から市内の小学校体育教育の充実を目指し、立命館大学スポーツ健康科学部のサービスラーニングの制度を活用しております。これは、各小学校における新体力テストや運動会等の体育行事の運営補助や体育科の授業の補助に大学生を派遣するもので、今年度は25名の学生がサービスラーニングの授業を受講し、市内の全小学校に分かれて実習を行っております。このサービスラーニングの活用により、個々の児童に応じた指導の充実や学習意欲の向上などの効果があったと評価しております。また、今年度の新規事業として、ジュニアスポーツフェスティバルＫＵＳＡＴＳＵを開催いたしました。これは、立命館大学のクインススタジアムを会場に、市内の小学6年生約1,200名が一堂に会してスポーツに親しむイベントで、当日は100人を超す学生ボランティアや、陸上競技部を初めとする学生競技団体の参加など、大学側の全面的な協力を得て子供たちに大きな刺激を与え、スポーツへの意欲と関心を高める成果を上げることができました。今後とも、こうした各機関・団体との連携を深めた取り組みを充実してまいりたいと考えております。",2011120925206,125206201111,,,,,,,,,,,,,,,,,
26,清水正樹,奥村議員。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
27,奥村恭弘,ありがとうございます。7点目といたしまして、5、スポーツ振興支援のための人材育成、地域のスポーツ指導者やスポーツボランティアを活用できる方策を検討し、スポーツを支える体制を受け継げる社会を目指しますというふうになっておりますけれども、これまでの実績状況と評価、今後の進め方についてお伺いをいたします。,2011120925206,125206201111,,草津市,25206.0,2337.573,奥村恭弘,奥村 やすひろ,オクムラ　ヤスヒロ,47.0,男,,現職,無所属,市民派クラブ,,,,0.0
28,清水正樹,利倉教育部長。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
29,利倉章,スポーツ振興支援のための人材育成についてでございますが、本市では、これまで一部の競技で指導者が不足しているという状況や、スポーツイベント等にボランティア活用を図る仕組みがないという状況がございました。今回のスポーツ振興計画策定を契機として、今後は、草津市体育協会や草津市スポーツ少年団本部、くさつ健・交クラブなどの活動を支援し、各団体との協働や連携を強化することによりまして、スポーツ指導者の活用やスポーツボランティアの発掘に努めてまいりたいと考えているところでございます。,2011120925206,125206201111,,,,,,,,,,,,,,,,,
30,清水正樹,奥村議員。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
31,奥村恭弘,ありがとうございます。8点目といたしまして、7番のスポーツ資源の充実と新たな運営システムの構築についてでございます。社会体育施設全般においての老朽化が進んでおり、維持管理や更新等についても個別の検討を行うとともに、既存資源の有効活用や施設の運営方法の見直しも行いますとなっております。この項目についてはですね、7項目ございましたけれども、この項目から数点お伺いをさせていただきたいと思います。まず、1番目なんですけれども、給食センターの関係もございまして、農業者トレーニングセンターの代替施設の建設計画の進捗について、まずお伺いをさせていただきたいと思います。,2011120925206,125206201111,,草津市,25206.0,2337.573,奥村恭弘,奥村 やすひろ,オクムラ　ヤスヒロ,47.0,男,,現職,無所属,市民派クラブ,,,,0.0
32,清水正樹,利倉教育部長。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
33,利倉章,農業者トレーニングセンターの代替施設の建築計画の進捗についてでございますが、今年度、（仮称）市民交流スポーツセンターの設計業務を実施しておりまして、現在、関係団体や地元町内会への説明、調整を行っているところでございます。,2011120925206,125206201111,,,,,,,,,,,,,,,,,
34,清水正樹,奥村議員。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
35,奥村恭弘,この事業については、課題は出ていますか、課題はどのように解決に向けて進められているでしょうか。,2011120925206,125206201111,,草津市,25206.0,2337.573,奥村恭弘,奥村 やすひろ,オクムラ　ヤスヒロ,47.0,男,,現職,無所属,市民派クラブ,,,,0.0
36,清水正樹,利倉教育部長。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
37,利倉章,市民交流スポーツセンター（仮称）でございますが、の設計、建設につきましては、市の社会体育施設全体のあり方を踏まえながらも、地元の声も聞かせていただきながら、その設計に内容につきましても反映をするべく、今、調整を進めているところでございまして、計画的に進めておるところでございます。,2011120925206,125206201111,,,,,,,,,,,,,,,,,
38,清水正樹,奥村議員。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
39,奥村恭弘,一部お聞きする中で、さまざまな課題がですね、今、出ていて、それを地元の方々とお話をさせていただいているということを聞いているところでもあります。代替施設の考え方についてはですね、いろいろとあると思いますけれども、しっかりとですね、この部分については御対応いただきますように、よろしくお願いしたいというふうに思っています。次に2番目なんですが、平成30年代後半にはですね、滋賀県において国民体育大会が開催される予定でありますけれども、総合的な再整備計画の長期的な視点からの検討と整備について、お伺いいたします。,2011120925206,125206201111,,草津市,25206.0,2337.573,奥村恭弘,奥村 やすひろ,オクムラ　ヤスヒロ,47.0,男,,現職,無所属,市民派クラブ,,,,0.0
40,清水正樹,利倉教育部長。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
41,利倉章,社会体育施設の総合的な再整備計画の長期的な視点からの検討と整備ということについてでございますが、国民体育大会の滋賀県開催にかかわる状況の把握に努めますとともに、全市的な位置づけの中で、野村運動公園周辺の整備も含めた社会体育施設の整備を計画的に進めてまいりたいと考えております。,2011120925206,125206201111,,,,,,,,,,,,,,,,,
42,清水正樹,奥村議員。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
43,奥村恭弘,一番冒頭ですね、お話をさせていただきましたスポーツ基本法の中でもですね、いろんな施策については、地方公共団体の役割であったりとかですね、国の役割があると。その中では、しっかりとした補助もいただきながら整備をしていくということもうたわれていたように思っていますので、この件についてはですね、しっかりと論議をいただきたいと思います。よく話が出るのがですね、県が主体的にやる事業であると、国民体育大会は、という話を、私もいろんな方とお話しさせていただく中で聞くことがあるんですが、しかしながら、実際に実施をする場所であったり、活動をいただいて御支援をいただく方々というのは、草津市内の方々であります。そういった国民体育大会を契機にですね、びわこ国体のときも施設がしっかりと新しいものになりましたし、また、そこにまつわる先生方、指導員の方々もしっかりと、草津市であったり滋賀県においでいただいたという経過も存じ上げておりますので、この国民体育大会というのが、一つのですね、県民のスポーツに対する大きな能力と言うでしょうか、大きなものをですね、つくっていく一つの方策、指針であるというふうに考えておりますので、ぜひとも草津市としてもですね、このことについては国体を目指してですね、頑張ってもらいたいと思います。これは、前々回でしょうか、市長のほうからもですね、国体についてはしっかりと進めていくという御答弁をいただいていたように記憶をいたしておりますので、その方向性はぶれてないというふうに考えているところでもあります。スポーツ基本法については、以上についてですね、お話を伺いました。やはりしっかりとしたスポーツ政策をすることによってですね、健康でいつまでも生き生きと暮らしていける、そんな草津のまちづくりに寄与するということと、それから、結果的には医療費がだんだん高くなっていったりしているわけでございますので、予防・保全という観点からも、このスポーツをぜひとも草津市の中で広めていただきたい、また基本法に沿ったですね、スポーツ振興計画が進みますことを御祈念申し上げるところでありますし、私も一生懸命、これについては論議を重ねてまいりたいというふうに思っていますので、よろしくお願いいたします。それでは、草津市の防犯についてお伺いいたします。草津市は、都市化が進み人口が増加する一方で、夜間に営業を行う店舗、これはディスカウントショップであったりコンビニ等だと思いますけれども、増加しており、青少年の夜間徘回も増加しています。また、窃盗犯罪、自転車盗、バイク盗も発生し、「活力のあるまちである」と言われている一方で、安全・安心に不安を持つ人たちが増加し、関心が高くなっているのも事実です。これらの対策には、警察官の増員、みずから体制の強化を行うことも大切であると考えますが、警察機関の強化だけではなく、関係機関との連携による防犯活動パトロールの展開等、市民の皆さんにも御協力をいただける市民防災活動の促進と担い手の育成、子供を非行から守るため、地域、市民、行政が協力した防犯体制の強化、環境整備を図ることが必要であるというふうに思っているところでもございます。ここでは、当初ですね、犯罪の発生状況であったり体制の現状ということをお聞きしようと思いますが、時間がありませんので、2番目の質問に移らさせていただきます。子供たちを非行から守るためには、地域、市民、行政が協力した防犯体制の強化、環境整備を図ることが必要であると考えます。このことにはですね、多くの方々に一緒になって活動を行ってもらう必要があり、これまで活動をいただいております諸団体との連携がなければなし遂げられないことであると認識をいたしております。ここで、お伺いいたします。活動団体との連携を図り、効果の出る防犯体制の強化、環境整備についてお伺いをいたします。,2011120925206,125206201111,,草津市,25206.0,2337.573,奥村恭弘,奥村 やすひろ,オクムラ　ヤスヒロ,47.0,男,,現職,無所属,市民派クラブ,,,,0.0
44,清水正樹,木内危機管理監。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
45,木内義孝,効果の出る防犯体制の強化、環境整備についての御質問でございますが、議員御指摘のとおり、地域の防犯体制につきましては、そこに住むすべての人が「犯罪のないまち」を目指し、さまざまな形で連携していく必要がございます。現在、市で進めております地区ごとのまちづくり協議会の設置を契機といたしまして、従来の地域安全連絡協議会での取り組みをさらに大きなものにしてまいりたいと考えております。このことから、今年度、モデル的に実施いたしました玉川小学校、立命館大学と地元玉川学区自治連合会の皆様と一緒になった「防犯まちあるき」や防犯マップの作成などを手本としながら、それぞれの地域で安全・安心のまちづくりの輪を広げてまいりたいと考えておりますので、御理解のほど、よろしくお願いいたします。,2011120925206,125206201111,,,,,,,,,,,,,,,,,
46,清水正樹,奥村議員。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
47,奥村恭弘,ありがとうございます。冒頭に申し上げましたとおり、「活力のあるまちだ」と言われながらですね、しかしながら、一方では、そういったことも発生しているというのが現状であります。大変ですね、こういったことについては時間のかかることだと思いますし、いろんな方々に汗を流してもらう、御協力をいただくことだと思いますので、ぜひともよろしくお願い申し上げたいというふうに思っております。これをもちまして、11月定例会の一般質問を終わらさせていただきます。ありがとうございました。,2011120925206,125206201111,,草津市,25206.0,2337.573,奥村恭弘,奥村 やすひろ,オクムラ　ヤスヒロ,47.0,男,,現職,無所属,市民派クラブ,,,,0.0
48,清水正樹,これにて、20番、奥村議員の質問を終わります。次に、17番、竹村勇議員。,2011120925206,125206201111,,草津市,25206.0,1941.0,清水正樹,清水　正樹,シミズ　マサキ,60.0,男,,現職,無所属,草政会,1.0,,,0.0
49,竹村勇,草政会の竹村勇でございます。ただいま議長から発言の許可をいただきましたので、発言通告書に基づき質問をさせていただきます。開発行為の手続は、住民の理解が得られるのかについて、質問させていただきます。草津市においては、平成5年12月1日、草津市開発事業に関する指導要綱が施行されました。その中には、良好な環境の確保と調和のとれた土地利用により、秩序ある都市の形成を推進するとうたってあります。今日、各地域の住民の皆さん、とりわけ地域のお世話をしていただいております町内会長（自治会長様とも申します）を初め、役員各位より多くの相談、また苦言を寄せられておりますことも事実であります。まず、地域住民の方々とのトラブル、また開発区域の上下流における利水関係者、さらには隣組のリーダー、そして町内会の役員さんに、開発以後の課題で作業量が増大すること等々で、大きな地域課題になっております。現在は、草津市において行われる開発行為等について一定の基準を定め、事業者の協力のもと、公共の施設などの整備を図り、良好な環境の確保とその地域促進と調和のとれた土地利用により、秩序あるまちづくりの形成を進めることを考えておられることと思います。しかし、平成12年に行われた地方分権改革により、開発許可の事務は自治事務となり、市民に法令の定めのない義務を課し、権限を制限する場合は条例に基づくこととされ、平成13年に行われた都市計画法の改正では、一部の技術基準について条例を定めることにより強化や緩和を行うことが可能になったと伺っております。地域に適した開発許可制度の運用が可能となりました。現在行われている開発指導要綱に基づく行政指導は、事業者の理解と協力により実現されるものであるため、強制力には限界があると思います。また、行政指導に協力する事業者と非協力的な事業者との間に、公平性に問題が生じる可能性が出てまいっていることも事実であろうと思います。このことを解決する上で、草津市の開発事業に関する指導要綱を見直す考えがないかについて、何点か、ただいまよりお伺いいたします。まず最初に、草津市は草津市の開発事業に関する指導要綱の条例化に取り組むことをしないのかについての方向性についてお伺いいたします。,2011120925206,125206201111,,草津市,25206.0,1579.0,竹村勇,竹村　勇,タケムラ　イサム,66.0,男,,現職,無所属,草政会,,,,0.0
